person_id,display_last_comma_first,display_first_last,rosterstatus,from_year,to_year,playercode,team_id,team_city,team_name,team_abbreviation,team_code,games_played_flag
1073,"Slater, Reggie",Reggie Slater,0,1994,2002,reggie_slater,0,,,,,Y
78172,"Slaughter, Jose",Jose Slaughter,0,1982,1982,HISTADD_jose_slaughter,0,,,,,Y
2447,"Slay, Tamar",Tamar Slay,0,2002,2004,tamar_slay,0,,,,,Y
202388,"Sloan, Donald",Donald Sloan,1,2011,2015,donald_sloan,1610612751,Brooklyn,Nets,BKN,nets,Y
101166,"Slokar, Uros",Uros Slokar,0,2006,2006,uros_slokar,0,,,,,Y
78174,"Sluby, Tom",Tom Sluby,0,1984,1984,HISTADD_tom_sluby,0,,,,,Y
78175,"Smart, Keith",Keith Smart,0,1988,1988,HISTADD_keith_smart,0,,,,,Y
203935,"Smart, Marcus",Marcus Smart,1,2014,2017,marcus_smart,1610612738,Boston,Celtics,BOS,celtics,Y
78202,"Smith, Bingo",Bingo Smith,0,1969,1979,HISTADD_bingo_smith,0,,,,,Y
293,"Smith, Charles",Charles Smith,0,1988,1996,charles_smith,0,,,,,Y
1520,"Smith, Charles",Charles Smith,0,1997,2005,charles_smith,0,,,,,Y
78179,"Smith, Charles",Charles Smith,0,1989,1995,HISTADD_charles_e_smith,0,,,,,Y
1814,"Smith, Chris",Chris Smith,0,1992,1994,chris_smith,0,,,,,Y
203147,"Smith, Chris",Chris Smith,0,2013,2013,chris_smith,0,,,,,Y
78181,"Smith, Clinton",Clinton Smith,0,1986,1990,HISTADD_clinton_smith,0,,,,,Y
200783,"Smith, Craig",Craig Smith,0,2006,2011,craig_smith,0,,,,,Y
78183,"Smith, Derek",Derek Smith,0,1982,1990,HISTADD_derek_smith,0,,,,,Y
2764,"Smith, Donta",Donta Smith,0,2004,2005,donta_smith,0,,,,,Y
475,"Smith, Doug",Doug Smith,0,1991,1995,doug_smith,0,,,,,Y
78188,"Smith, Elmore",Elmore Smith,0,1971,1978,HISTADD_elmore_smith,0,,,,,Y
202962,"Smith, Greg",Greg Smith,1,2011,2015,greg_smith,1610612750,Minnesota,Timberwolves,MIN,timberwolves,Y
202397,"Smith, Ish",Ish Smith,1,2010,2017,ish_smith,1610612755,Philadelphia,76ers,PHI,sixers,Y
2747,"Smith, JR",JR Smith,1,2004,2017,jr_smith,1610612739,Cleveland,Cavaliers,CLE,cavaliers,Y
2074,"Smith, Jabari",Jabari Smith,0,2000,2004,jabari_smith,0,,,,,Y
201160,"Smith, Jason",Jason Smith,1,2007,2017,jason_smith,1610612753,Orlando,Magic,ORL,magic,Y
202536,"Smith, Jerry",Jerry Smith,0,2011,2011,jerry_smith,0,,,,,Y
78191,"Smith, Jim",Jim Smith,0,1981,1982,HISTADD_jim_smith,0,,,,,Y
693,"Smith, Joe",Joe Smith,0,1995,2010,joe_smith,0,,,,,Y
2746,"Smith, Josh",Josh Smith,1,2004,2017,josh_smith,1610612745,Houston,Rockets,HOU,rockets,Y
78192,"Smith, Keith",Keith Smith,0,1986,1986,HISTADD_keith_smith,0,,,,,Y
181,"Smith, Kenny",Kenny Smith,0,1987,1996,kenny_smith,0,,,,,Y
78194,"Smith, Labradford",Labradford Smith,0,1991,1993,HISTADD_labradford_smith,0,,,,,Y
78195,"Smith, Larry",Larry Smith,0,1980,1992,HISTADD_larry_smith,0,,,,,Y
1910,"Smith, Leon",Leon Smith,0,2001,2003,leon_smith,0,,,,,Y
63,"Smith, Michael",Michael Smith,0,1994,2000,michael_smith,0,,,,,Y
78197,"Smith, Michael",Michael Smith,0,1989,1994,HISTADD_michael_smith,0,,,,,Y
2065,"Smith, Mike",Mike Smith,0,2000,2000,mike_smith,0,,,,,Y
202701,"Smith, Nolan",Nolan Smith,0,2011,2012,nolan_smith,0,,,,,Y
78198,"Smith, Otis",Otis Smith,0,1986,1991,HISTADD_otis_smith,0,,,,,Y
78199,"Smith, Phil",Phil Smith,0,1974,1982,HISTADD_phil_smith,0,,,,,Y
78200,"Smith, Randy",Randy Smith,0,1971,1982,HISTADD_randy_smith,0,,,,,Y
78201,"Smith, Reggie",Reggie Smith,0,1992,1993,HISTADD_reggie_smith,0,,,,,Y
78204,"Smith, Robert",Robert Smith,0,1977,1984,HISTADD_robert_smith,0,,,,,Y
203893,"Smith, Russ",Russ Smith,0,2014,2015,russ_smith,0,,,,,Y
78205,"Smith, Sammy",Sammy Smith,0,1978,1979,HISTADD_sam_smith,0,,,,,Y
120,"Smith, Steven",Steven Smith,0,1991,2004,steven_smith,0,,,,,Y
200848,"Smith, Steven",Steven Smith,0,2006,2006,steven_smith,0,,,,,Y
1478,"Smith, Stevin",Stevin Smith,0,1996,1996,stevin_smith,0,,,,,Y
2604,"Smith, Theron",Theron Smith,0,2003,2004,theron_smith,0,,,,,Y
380,"Smith, Tony",Tony Smith,0,1990,2000,tony_smith,0,,,,,Y
78208,"Smith, Willie",Willie Smith,0,1976,1979,HISTADD_willie_smith,0,,,,,Y
1628372,"Smith Jr., Dennis",Dennis Smith Jr.,0,2017,2017,dennis_smith jr.,0,,,,,Y
22,"Smits, Rik",Rik Smits,0,1988,1999,rik_smits,0,,,,,Y
1091,"Smrek, Mike",Mike Smrek,0,1985,1991,mike_smrek,0,,,,,Y
203503,"Snell, Tony",Tony Snell,1,2013,2017,tony_snell,1610612741,Chicago,Bulls,CHI,bulls,Y
727,"Snow, Eric",Eric Snow,0,1995,2007,eric_snow,0,,,,,Y
78213,"Snyder, Dick",Dick Snyder,0,1966,1978,HISTADD_dick_snyder,0,,,,,Y
2745,"Snyder, Kirk",Kirk Snyder,0,2004,2007,kirk_snyder,0,,,,,Y
78215,"Sobers, Ricky",Ricky Sobers,0,1975,1985,HISTADD_ricky_sobers,0,,,,,Y
78217,"Sojourner, Mike",Mike Sojourner,0,1974,1976,HISTADD_mike_sojourner,0,,,,,Y
2226,"Solomon, Will",Will Solomon,0,2001,2008,will_solomon,0,,,,,Y
2443,"Songaila, Darius",Darius Songaila,0,2003,2010,darius_songaila,0,,,,,Y
203480,"Southerland, James",James Southerland,0,2013,2013,james_southerland,0,,,,,Y
2776,"Sow, Pape",Pape Sow,0,2004,2006,pape_sow,0,,,,,Y
78222,"Spanarkel, Jim",Jim Spanarkel,0,1979,1983,HISTADD_jim_spanarkel,0,,,,,Y
2779,"Spanoulis, Vassilis",Vassilis Spanoulis,0,2006,2006,vassilis_spanoulis,0,,,,,Y
600009,"Sparrow, Rory",Rory Sparrow,0,1980,1991,HISTADD_rory_sparrow,0,,,,,Y
201578,"Speights, Marreese",Marreese Speights,1,2008,2017,marreese_speights,1610612744,Golden State,Warriors,GSW,warriors,Y
78227,"Spencer, Andre",Andre Spencer,0,1992,1993,HISTADD_andre_spencer,0,,,,,Y
771,"Spencer, Elmore",Elmore Spencer,0,1992,1996,elmore_spencer,0,,,,,Y
280,"Spencer, Felton",Felton Spencer,0,1990,2001,felton_spencer,0,,,,,Y
201168,"Splitter, Tiago",Tiago Splitter,1,2010,2016,tiago_splitter,1610612737,Atlanta,Hawks,ATL,hawks,Y
84,"Sprewell, Latrell",Latrell Sprewell,0,1992,2004,latrell_sprewell,0,,,,,Y
78233,"Spriggs, Larry",Larry Spriggs,0,1981,1985,HISTADD_larry_spriggs,0,,,,,Y
1756,"Stack, Ryan",Ryan Stack,0,1998,1999,ryan_stack,0,,,,,Y
711,"Stackhouse, Jerry",Jerry Stackhouse,0,1995,2012,jerry_stackhouse,0,,,,,Y
78237,"Stacom, Kevin",Kevin Stacom,0,1974,1981,HISTADD_kevin_stacom,0,,,,,Y
78239,"Stallworth, Isaac",Isaac Stallworth,0,1972,1976,HISTADD_bud_stallworth,0,,,,,Y
78241,"Stansbury, Terence",Terence Stansbury,0,1984,1986,HISTADD_terence_stansbury,0,,,,,Y
317,"Starks, John",John Starks,0,1988,2001,john_starks,0,,,,,Y
78243,"Starr, Keith",Keith Starr,0,1976,1976,HISTADD_keith_starr,0,,,,,Y
203917,"Stauskas, Nik",Nik Stauskas,1,2014,2017,nik_stauskas,1610612755,Philadelphia,76ers,PHI,sixers,Y
78245,"Steele, Larry",Larry Steele,0,1971,1979,HISTADD_larry_steele,0,,,,,Y
1099,"Steigenga, Matt",Matt Steigenga,0,1996,1996,matt_steigenga,0,,,,,Y
1735,"Stepania, Vladimir",Vladimir Stepania,0,1998,2003,vladimir_stepania,0,,,,,Y
203474,"Stephens, DJ",DJ Stephens,0,2013,2013,dj_stephens,0,,,,,Y
78247,"Stephens, Everette",Everette Stephens,0,1988,1990,HISTADD_everette_stephens,0,,,,,Y
1086,"Stephens, Joe",Joe Stephens,0,1996,1999,joe_stephens,0,,,,,Y
202362,"Stephenson, Lance",Lance Stephenson,1,2010,2017,lance_stephenson,1610612763,Memphis,Grizzlies,MEM,grizzlies,Y
1627293,"Stepheson, Alex",Alex Stepheson,0,2015,2015,alex_stepheson,0,,,,,Y
78250,"Steppe, Brook",Brook Steppe,0,1982,1988,HISTADD_brook_steppe,0,,,,,Y
78251,"Stevens, Barry",Barry Stevens,0,1992,1992,HISTADD_barry_stevens,0,,,,,Y
2052,"Stevenson, DeShawn",DeShawn Stevenson,0,2000,2012,deshawn_stevenson,0,,,,,Y
1529,"Stewart, Kebu",Kebu Stewart,0,1997,1997,kebu_stewart,0,,,,,Y
1125,"Stewart, Larry",Larry Stewart,0,1991,1996,larry_stewart,0,,,,,Y
1565,"Stewart, Michael",Michael Stewart,0,1997,2004,michael_stewart,0,,,,,Y
201880,"Stiemsma, Greg",Greg Stiemsma,0,2009,2014,greg_stiemsma,0,,,,,Y
78257,"Stipanovich, Steve",Steve Stipanovich,0,1983,1987,HISTADD_steve_stipanovich,0,,,,,Y
179,"Stith, Bryant",Bryant Stith,0,1992,2002,bryant_stith,0,,,,,Y
78261,"Stivrins, Alex",Alex Stivrins,0,1985,1992,HISTADD_alex_stivrins,0,,,,,Y
204065,"Stockton, David",David Stockton,0,2014,2017,david_stockton,0,,,,,Y
304,"Stockton, John",John Stockton,0,1984,2002,john_stockton,0,,,,,Y
978,"Stojakovic, Peja",Peja Stojakovic,0,1998,2010,peja_stojakovic,0,,,,,Y
1055,"Stokes, Ed",Ed Stokes,0,1997,1997,ed_stokes,0,,,,,Y
78264,"Stokes, Greg",Greg Stokes,0,1985,1989,HISTADD_greg_stokes,0,,,,,Y
203950,"Stokes, Jarnell",Jarnell Stokes,0,2014,2016,jarnell_stokes,0,,,,,Y
1627754,"Stone, Diamond",Diamond Stone,0,2016,2016,diamond_stone,0,,,,,Y
202933,"Stone, Julyan",Julyan Stone,0,2011,2017,julyan_stone,0,,,,,Y
2852,"Storey, Awvee",Awvee Storey,0,2004,2007,awvee_storey,0,,,,,Y
757,"Stoudamire, Damon",Damon Stoudamire,0,1995,2007,damon_stoudamire,0,,,,,Y
101136,"Stoudamire, Salim",Salim Stoudamire,0,2005,2008,salim_stoudamire,0,,,,,Y
2405,"Stoudemire, Amar'e",Amar'e Stoudemire,1,2002,2015,amar'e_stoudemire,1610612748,Miami,Heat,MIA,heat,Y
201199,"Strawberry, DJ",DJ Strawberry,0,2007,2007,dj_strawberry,0,,,,,Y
1065,"Strickland, Erick",Erick Strickland,0,1996,2004,erick_strickland,0,,,,,Y
1110,"Strickland, Mark",Mark Strickland,0,1994,2002,mark_strickland,0,,,,,Y
393,"Strickland, Rod",Rod Strickland,0,1988,2004,rod_strickland,0,,,,,Y
78271,"Stroeder, John",John Stroeder,0,1987,1988,HISTADD_john_stroeder,0,,,,,Y
400,"Strong, Derek",Derek Strong,0,1991,2000,derek_strong,0,,,,,Y
78273,"Strothers, Lamont",Lamont Strothers,0,1991,1992,HISTADD_lamont_strothers,0,,,,,Y
78274,"Stroud, John",John Stroud,0,1980,1980,HISTADD_john_stroud,0,,,,,Y
201155,"Stuckey, Rodney",Rodney Stuckey,1,2007,2016,rodney_stuckey,1610612754,Indiana,Pacers,IND,pacers,Y
203096,"Sullinger, Jared",Jared Sullinger,1,2012,2016,jared_sullinger,1610612738,Boston,Celtics,BOS,celtics,Y
201969,"Summers, DaJuan",DaJuan Summers,0,2009,2012,dajuan_summers,0,,,,,Y
1628410,"Sumner, Edmond",Edmond Sumner,0,2017,2017,edmond_sumner,0,,,,,Y
78654,"Sumpter, Barry",Barry Sumpter,0,1988,1988,barry_sumpter,0,,,,,Y
201180,"Sun, Sun",Sun Sun,0,2008,2008,yue_sun,0,,,,,Y
1743,"Sundov, Bruno",Bruno Sundov,0,1998,2004,bruno_sundov,0,,,,,Y
78279,"Sundvold, Jon",Jon Sundvold,0,1983,1991,HISTADD_jon_sundvold,0,,,,,Y
682,"Sura, Bob",Bob Sura,0,1995,2006,bob_sura,0,,,,,Y
78281,"Suttle, Dane",Dane Suttle,0,1983,1984,HISTADD_dane_suttle,0,,,,,Y
357,"Sutton, Greg",Greg Sutton,0,1991,1995,greg_sutton,0,,,,,Y
1628403,"Swanigan, Caleb",Caleb Swanigan,0,2017,2017,caleb_swanigan,0,,,,,Y
2552,"Sweetney, Michael",Michael Sweetney,0,2003,2006,michael_sweetney,0,,,,,Y
2741,"Swift, Robert",Robert Swift,0,2004,2008,robert_swift,0,,,,,Y
2031,"Swift, Stromile",Stromile Swift,0,2000,2008,stromile_swift,0,,,,,Y
78286,"Swinson, Aaron",Aaron Swinson,0,1994,1994,HISTADD_aaron_swinson,0,,,,,Y
202377,"Sy, Pape",Pape Sy,0,2010,2010,pape_sy,0,,,,,Y
1132,"Sykes, Larry",Larry Sykes,0,1995,1995,larry_sykes,0,,,,,Y
1136,"Szabo, Brett",Brett Szabo,0,1996,1996,brett_szabo,0,,,,,Y
1887,"Szczerbiak, Wally",Wally Szczerbiak,0,1999,2008,wally_szczerbiak,0,,,,,Y
440,"Tabak, Zan",Zan Tabak,0,1994,2000,zan_tabak,0,,,,,Y
2657,"Tabuse, Yuta",Yuta Tabuse,0,2004,2004,yuta_tabuse,0,,,,,Y
101147,"Taft, Chris",Chris Taft,0,2005,2005,chris_taft,0,,,,,Y
1434,"Tarlac, Dragan",Dragan Tarlac,0,2000,2000,dragan_tarlac,0,,,,,Y
78293,"Tarpley, Roy",Roy Tarpley,0,1986,1994,HISTADD_roy_tarpley,0,,,,,Y
78294,"Tatum, Earl",Earl Tatum,0,1976,1979,HISTADD_earl_tatum,0,,,,,Y
1628369,"Tatum, Jayson",Jayson Tatum,0,2017,2017,jayson_tatum,0,,,,,Y
204002,"Tavares, Edy",Edy Tavares,1,2015,2016,edy_tavares,1610612737,Atlanta,Hawks,ATL,hawks,Y
78295,"Taylor, Anthony",Anthony Taylor,0,1988,1988,HISTADD_anthony_taylor,0,,,,,Y
78296,"Taylor, Brian",Brian Taylor,0,1976,1981,HISTADD_brian_taylor,0,,,,,Y
101182,"Taylor, Donell",Donell Taylor,0,2005,2006,donell_taylor,0,,,,,Y
1627819,"Taylor, Isaiah",Isaiah Taylor,0,2016,2017,isaiah_taylor,0,,,,,Y
78297,"Taylor, Jay",Jay Taylor,0,1989,1989,HISTADD_jay_taylor,0,,,,,Y
78299,"Taylor, Jeff",Jeff Taylor,0,1982,1986,HISTADD_jeff_taylor,0,,,,,Y
203106,"Taylor, Jeffery",Jeffery Taylor,0,2012,2014,jeffery_taylor,0,,,,,Y
201966,"Taylor, Jermaine",Jermaine Taylor,0,2009,2010,jermaine_taylor,0,,,,,Y
1511,"Taylor, Johnny",Johnny Taylor,0,1997,1999,johnny_taylor,0,,,,,Y
78301,"Taylor, Leonard",Leonard Taylor,0,1989,1989,HISTADD_leonard_taylor,0,,,,,Y
1508,"Taylor, Maurice",Maurice Taylor,0,1997,2006,maurice_taylor,0,,,,,Y
201446,"Taylor, Mike",Mike Taylor,0,2008,2008,mike_taylor,0,,,,,Y
78302,"Taylor, Roland",Roland Taylor,0,1976,1976,HISTADD_fatty_taylor,0,,,,,Y
203116,"Taylor, Tyshawn",Tyshawn Taylor,0,2012,2013,tyshawn_taylor,0,,,,,Y
78303,"Taylor, Vince",Vince Taylor,0,1982,1982,HISTADD_vince_taylor,0,,,,,Y
78304,"Teagle, Terry",Terry Teagle,0,1982,1992,HISTADD_terry_teagle,0,,,,,Y
201952,"Teague, Jeff",Jeff Teague,1,2009,2017,jeff_teague,1610612737,Atlanta,Hawks,ATL,hawks,Y
203104,"Teague, Marquis",Marquis Teague,0,2012,2017,marquis_teague,0,,,,,Y
203141,"Teletovic, Mirza",Mirza Teletovic,1,2012,2017,mirza_teletovic,1610612756,Phoenix,Suns,PHX,suns,Y
2742,"Telfair, Sebastian",Sebastian Telfair,0,2004,2014,sebastian_telfair,0,,,,,Y
202066,"Temple, Garrett",Garrett Temple,1,2009,2017,garrett_temple,1610612764,Washington,Wizards,WAS,wizards,Y
1628462,"Teodosic, Milos",Milos Teodosic,0,2017,2017,milos_teodosic,0,,,,,Y
78305,"Terrell, Ira",Ira Terrell,0,1976,1978,HISTADD_ira_terrell,0,,,,,Y
78307,"Terry, Carlos",Carlos Terry,0,1980,1982,HISTADD_carlos_terry,0,,,,,Y
78306,"Terry, Chuck",Chuck Terry,0,1972,1976,HISTADD_chuck_terry,0,,,,,Y
78308,"Terry, Claude",Claude Terry,0,1976,1977,HISTADD_claude_terry,0,,,,,Y
1891,"Terry, Jason",Jason Terry,1,1999,2017,jason_terry,1610612745,Houston,Rockets,HOU,rockets,Y
201934,"Thabeet, Hasheem",Hasheem Thabeet,0,2009,2013,hasheem_thabeet,0,,,,,Y
1628464,"Theis, Daniel",Daniel Theis,0,2017,2017,daniel_theis,0,,,,,Y
78310,"Theus, Reggie",Reggie Theus,0,1978,1990,HISTADD_reggie_theus,0,,,,,Y
78311,"Thibeaux, Peter",Peter Thibeaux,0,1984,1985,HISTADD_peter_thibeaux,0,,,,,Y
78314,"Thirdkill, David",David Thirdkill,0,1982,1986,HISTADD_david_thirdkill,0,,,,,Y
203519,"Thomas, Adonis",Adonis Thomas,0,2013,2013,adonis_thomas,0,,,,,Y
2873,"Thomas, Billy",Billy Thomas,0,2004,2007,billy_thomas,0,,,,,Y
1063,"Thomas, Carl",Carl Thomas,0,1991,1997,carl_thomas,0,,,,,Y
78316,"Thomas, Charles",Charles Thomas,0,1991,1991,HISTADD_charles_thomas,0,,,,,Y
2041,"Thomas, Etan",Etan Thomas,0,2001,2010,etan_thomas,0,,,,,Y
78317,"Thomas, Irving",Irving Thomas,0,1990,1990,HISTADD_irving_thomas,0,,,,,Y
202738,"Thomas, Isaiah",Isaiah Thomas,1,2011,2017,isaiah_thomas,1610612738,Boston,Celtics,BOS,celtics,Y
78318,"Thomas, Isiah",Isiah Thomas,0,1981,1993,HISTADD_isiah_thomas,0,,,,,Y
1975,"Thomas, Jamel",Jamel Thomas,0,1999,2000,jamel_thomas,0,,,,,Y
2839,"Thomas, James",James Thomas,0,2004,2005,james_thomas,0,,,,,Y
78320,"Thomas, Jim",Jim Thomas,0,1983,1990,HISTADD_jim_thomas,0,,,,,Y
1519,"Thomas, John",John Thomas,0,1997,2005,john_thomas,0,,,,,Y
1903,"Thomas, Kenny",Kenny Thomas,0,1999,2009,kenny_thomas,0,,,,,Y
703,"Thomas, Kurt",Kurt Thomas,0,1995,2012,kurt_thomas,0,,,,,Y
202498,"Thomas, Lance",Lance Thomas,1,2011,2017,lance_thomas,1610612752,New York,Knicks,NYK,knicks,Y
202952,"Thomas, Malcolm",Malcolm Thomas,0,2011,2014,malcolm_thomas,0,,,,,Y
1501,"Thomas, Tim",Tim Thomas,0,1997,2009,tim_thomas,0,,,,,Y
200748,"Thomas, Tyrus",Tyrus Thomas,0,2006,2014,tyrus_thomas,0,,,,,Y
202717,"Thompkins, Trey",Trey Thompkins,0,2011,2011,trey_thompkins,0,,,,,Y
78323,"Thompson, Bernard",Bernard Thompson,0,1984,1988,HISTADD_bernard_thompson,0,,,,,Y
1631,"Thompson, Billy",Billy Thompson,0,1986,1991,billy_thompson,0,,,,,Y
240,"Thompson, Brooks",Brooks Thompson,0,1994,1997,brooks_thompson,0,,,,,Y
78325,"Thompson, Corny",Corny Thompson,0,1982,1982,HISTADD_corny_thompson,0,,,,,Y
78326,"Thompson, David",David Thompson,0,1976,1983,HISTADD_david_thompson,0,,,,,Y
101159,"Thompson, Dijon",Dijon Thompson,0,2005,2006,dijon_thompson,0,,,,,Y
203138,"Thompson, Hollis",Hollis Thompson,1,2013,2016,hollis_thompson,1610612755,Philadelphia,76ers,PHI,sixers,Y
201574,"Thompson, Jason",Jason Thompson,1,2008,2015,jason_thompson,1610612761,Toronto,Raptors,TOR,raptors,Y
78329,"Thompson, Kevin",Kevin Thompson,0,1993,1993,HISTADD_kevin_thompson,0,,,,,Y
202691,"Thompson, Klay",Klay Thompson,1,2011,2017,klay_thompson,1610612744,Golden State,Warriors,GSW,warriors,Y
78,"Thompson, LaSalle",LaSalle Thompson,0,1982,1996,lasalle_thompson,0,,,,,Y
78331,"Thompson, Mychal",Mychal Thompson,0,1978,1990,HISTADD_mychal_thompson,0,,,,,Y
202814,"Thompson, Mychel",Mychel Thompson,0,2011,2011,mychel_thompson,0,,,,,Y
78332,"Thompson, Paul",Paul Thompson,0,1983,1985,HISTADD_paul_thompson,0,,,,,Y
78333,"Thompson, Stephen",Stephen Thompson,0,1991,1991,HISTADD_stephen_thompson,0,,,,,Y
202684,"Thompson, Tristan",Tristan Thompson,1,2011,2017,tristan_thompson,1610612739,Cleveland,Cavaliers,CLE,cavaliers,Y
201154,"Thornton, Al",Al Thornton,0,2007,2010,al_thornton,0,,,,,Y
738,"Thornton, Bob",Bob Thornton,0,1985,1995,bob_thornton,0,,,,,Y
201977,"Thornton, Marcus",Marcus Thornton,1,2009,2016,marcus_thornton,1610612764,Washington,Wizards,WAS,wizards,Y
1628414,"Thornwell, Sindarius",Sindarius Thornwell,0,2017,2017,sindarius_thornwell,0,,,,,Y
901,"Thorpe, Otis",Otis Thorpe,0,1984,2000,otis_thorpe,0,,,,,Y
9,"Threatt, Sedale",Sedale Threatt,0,1983,1996,sedale_threatt,0,,,,,Y
600001,"Thurmond, Nate",Nate Thurmond,0,1963,1976,HISTADD_nate_thurmond,0,,,,,Y
78343,"Tillis, Darren",Darren Tillis,0,1982,1983,HISTADD_darren_tillis,0,,,,,Y
2224,"Tinsley, Jamaal",Jamaal Tinsley,0,2001,2013,jamaal_tinsley,0,,,,,Y
47,"Tisdale, Wayman",Wayman Tisdale,0,1985,1996,wayman_tisdale,0,,,,,Y
1627861,"Tobey, Mike",Mike Tobey,0,2016,2016,mike_tobey,0,,,,,Y
78348,"Tolbert, Ray",Ray Tolbert,0,1981,1988,HISTADD_ray_tolbert,0,,,,,Y
78347,"Tolbert, Tom",Tom Tolbert,0,1988,1994,HISTADD_tom_tolbert,0,,,,,Y
201229,"Tolliver, Anthony",Anthony Tolliver,1,2008,2017,anthony_tolliver,1610612765,Detroit,Pistons,DET,pistons,Y
78349,"Tolson, Dean",Dean Tolson,0,1974,1977,HISTADD_dean_tolson,0,,,,,Y
78350,"Tomjanovich, Rudy",Rudy Tomjanovich,0,1970,1980,HISTADD_dupp_rudy_tomjanovich,0,,,,,Y
78351,"Toney, Andrew",Andrew Toney,0,1980,1987,HISTADD_andrew_toney,0,,,,,Y
78352,"Toney, Sedric",Sedric Toney,0,1985,1993,HISTADD_sedric_toney,0,,,,,Y
342,"Toolson, Andy",Andy Toolson,0,1990,1995,andy_toolson,0,,,,,Y
78356,"Toone, Bernard",Bernard Toone,0,1979,1979,HISTADD_bernard_toone,0,,,,,Y
2351,"Torres, Oscar",Oscar Torres,0,2001,2002,oscar_torres,0,,,,,Y
1626253,"Toupane, Axel",Axel Toupane,1,2015,2016,axel_toupane,1610612743,Denver,Nuggets,DEN,nuggets,Y
78361,"Towe, Monte",Monte Towe,0,1976,1976,HISTADD_monte_towe,0,,,,,Y
700,"Tower, Keith",Keith Tower,0,1993,1996,keith_tower,0,,,,,Y
78364,"Townes, Linton",Linton Townes,0,1982,1984,HISTADD_linton_townes,0,,,,,Y
1626157,"Towns, Karl-Anthony",Karl-Anthony Towns,1,2015,2017,karl-anthony_towns,1610612750,Minnesota,Timberwolves,MIN,timberwolves,Y
78365,"Townsend, Raymond",Raymond Townsend,0,1978,1981,HISTADD_raymond_townsend,0,,,,,Y
78366,"Trapp, George",George Trapp,0,1971,1976,HISTADD_george_trapp,0,,,,,Y
1714,"Traylor, Robert",Robert Traylor,0,1998,2004,robert_traylor,0,,,,,Y
718,"Trent, Gary",Gary Trent,0,1995,2003,gary_trent,0,,,,,Y
2244,"Trepagnier, Jeff",Jeff Trepagnier,0,2001,2003,jeff_trepagnier,0,,,,,Y
78369,"Tripucka, Kelly",Kelly Tripucka,0,1981,1990,HISTADD_kelly_tripucka,0,,,,,Y
2456,"Trybanski, Cezary",Cezary Trybanski,0,2002,2003,cezary_trybanski,0,,,,,Y
2054,"Tsakalidis, Jake",Jake Tsakalidis,0,2000,2006,jake_tsakalidis,0,,,,,Y
2401,"Tskitishvili, Nikoloz",Nikoloz Tskitishvili,0,2002,2005,nikoloz_tskitishvili,0,,,,,Y
201169,"Tucker, Alando",Alando Tucker,0,2007,2009,alando_tucker,0,,,,,Y
141,"Tucker, Anthony",Anthony Tucker,0,1994,1994,anthony_tucker,0,,,,,Y
200782,"Tucker, PJ",PJ Tucker,1,2006,2017,pj_tucker,1610612756,Phoenix,Suns,PHX,suns,Y
78375,"Tucker, Trent",Trent Tucker,0,1982,1992,HISTADD_trent_tucker,0,,,,,Y
101142,"Turiaf, Ronny",Ronny Turiaf,0,2005,2014,ronny_turiaf,0,,,,,Y
1726,"Turkcan, Mirsad",Mirsad Turkcan,0,1999,1999,mirsad_turkcan,0,,,,,Y
2045,"Turkoglu, Hedo",Hedo Turkoglu,0,2000,2014,hedo_turkoglu,0,,,,,Y
78377,"Turner, Andre",Andre Turner,0,1986,1991,HISTADD_andre_turner,0,,,,,Y
78378,"Turner, Elston",Elston Turner,0,1981,1988,HISTADD_elston_turner,0,,,,,Y
202323,"Turner, Evan",Evan Turner,1,2010,2017,evan_turner,1610612738,Boston,Celtics,BOS,celtics,Y
78379,"Turner, Henry",Henry Turner,0,1989,1994,HISTADD_henry_turner,0,,,,,Y
78381,"Turner, Jeff",Jeff Turner,0,1984,1995,HISTADD_jeff_turner,0,,,,,Y
1819,"Turner, John",John Turner,0,1991,1991,john_turner,0,,,,,Y
1626167,"Turner, Myles",Myles Turner,1,2015,2017,myles_turner,1610612754,Indiana,Pacers,IND,pacers,Y
1943,"Turner, Wayne",Wayne Turner,0,1999,1999,wayne_turner,0,,,,,Y
78386,"Turpin, Mel",Mel Turpin,0,1984,1989,HISTADD_mel_turpin,0,,,,,Y
78387,"Twardzik, Dave",Dave Twardzik,0,1976,1979,HISTADD_pinball_twardzik,0,,,,,Y
189,"Tyler, B.J.",B.J. Tyler,0,1994,1994,b.j._tyler,0,,,,,Y
202719,"Tyler, Jeremy",Jeremy Tyler,0,2011,2013,jeremy_tyler,0,,,,,Y
78390,"Tyler, Terry",Terry Tyler,0,1978,1988,HISTADD_terry_tyler,0,,,,,Y
202775,"Ubiles, Edwin",Edwin Ubiles,0,2011,2011,edwin_ubiles,0,,,,,Y
202327,"Udoh, Ekpe",Ekpe Udoh,0,2010,2017,ekpe_udoh,0,,,,,Y
2137,"Udoka, Ime",Ime Udoka,0,2003,2010,ime_udoka,0,,,,,Y
2757,"Udrih, Beno",Beno Udrih,0,2004,2016,beno_udrih,0,,,,,Y
101146,"Ukic, Roko",Roko Ukic,0,2008,2009,roko_ukic,0,,,,,Y
1627755,"Ulis, Tyler",Tyler Ulis,0,2016,2017,tyler_ulis,0,,,,,Y
78392,"Unseld, Wes",Wes Unseld,0,1968,1980,HISTADD_wes_unseld,0,,,,,Y
